W/L (nm);Wavenumber ();Transmission 
3037;3292.723082;0.03
3037;3292.723082;0.02
3037;3292.723082;0.01
3037;3292.723082;-0.01
3038;3291.639236;-0.02
3038;3291.639236;-0.04
3038;3291.639236;-0.07
3038;3291.639236;-0.09
3039;3290.556104;-0.11
3039;3290.556104;-0.13
3039;3290.556104;-0.14
3039;3290.556104;-0.13
3039;3290.556104;-0.12
3040;3289.473684;-0.1
3040;3289.473684;-0.08
3040;3289.473684;-0.06
3040;3289.473684;-0.05
3041;3288.391976;-0.05
3041;3288.391976;-0.04
3041;3288.391976;-0.04
3041;3288.391976;-0.04
3042;3287.31098;-0.04
3042;3287.31098;-0.03
3042;3287.31098;-0.02
3042;3287.31098;-0.01
3042;3287.31098;0
3043;3286.230693;0.02
3043;3286.230693;0.03
3043;3286.230693;0.05
3043;3286.230693;0.07
3044;3285.151117;0.09
3044;3285.151117;0.1
3044;3285.151117;0.11
3044;3285.151117;0.11
3044;3285.151117;0.11
3045;3284.07225;0.11
3045;3284.07225;0.11
3045;3284.07225;0.1
3045;3284.07225;0.1
3046;3282.994091;0.1
3046;3282.994091;0.1
3046;3282.994091;0.09
3046;3282.994091;0.08
3046;3282.994091;0.08
3047;3281.916639;0.07
3047;3281.916639;0.06
3047;3281.916639;0.07
3047;3281.916639;0.07
3048;3280.839895;0.09
3048;3280.839895;0.11
3048;3280.839895;0.12
3048;3280.839895;0.13
3048;3280.839895;0.14
3049;3279.763857;0.12
3049;3279.763857;0.11
3049;3279.763857;0.08
3049;3279.763857;0.06
3050;3278.688525;0.04
3050;3278.688525;0.03
3050;3278.688525;0.03
3050;3278.688525;0.03
3050;3278.688525;0.04
3051;3277.613897;0.05
3051;3277.613897;0.05
3051;3277.613897;0.06
3051;3277.613897;0.07
3052;3276.539974;0.08
3052;3276.539974;0.1
3052;3276.539974;0.12
3052;3276.539974;0.15
3052;3276.539974;0.16
3053;3275.466754;0.16
3053;3275.466754;0.15
3053;3275.466754;0.12
3053;3275.466754;0.08
3054;3274.394237;0.04
3054;3274.394237;0
3054;3274.394237;-0.03
3054;3274.394237;-0.06
3054;3274.394237;-0.08
3055;3273.322422;-0.1
3055;3273.322422;-0.12
3055;3273.322422;-0.14
3055;3273.322422;-0.15
3056;3272.251309;-0.15
3056;3272.251309;-0.14
3056;3272.251309;-0.11
3056;3272.251309;-0.09
3057;3271.180896;-0.05
3057;3271.180896;-0.02
3057;3271.180896;0
3057;3271.180896;0.03
3057;3271.180896;0.04
3058;3270.111184;0.06
3058;3270.111184;0.07
3058;3270.111184;0.07
3058;3270.111184;0.06
3059;3269.042171;0.05
3059;3269.042171;0.03
3059;3269.042171;0.01
3059;3269.042171;0
3059;3269.042171;0
3060;3267.973856;0.01
3060;3267.973856;0.02
3060;3267.973856;0.04
3060;3267.973856;0.06
3061;3266.90624;0.07
3061;3266.90624;0.08
3061;3266.90624;0.07
3061;3266.90624;0.06
3061;3266.90624;0.05
3062;3265.839321;0.04
3062;3265.839321;0.03
3062;3265.839321;0.02
3062;3265.839321;0.02
3063;3264.773098;0.01
3063;3264.773098;0.01
3063;3264.773098;0.01
3063;3264.773098;0.01
3064;3263.707572;0.01
3064;3263.707572;0.01
3064;3263.707572;0
3064;3263.707572;0
3064;3263.707572;-0.01
3065;3262.642741;-0.02
3065;3262.642741;-0.03
3065;3262.642741;-0.04
3065;3262.642741;-0.05
3066;3261.578604;-0.05
3066;3261.578604;-0.06
3066;3261.578604;-0.06
3066;3261.578604;-0.07
3066;3261.578604;-0.07
3067;3260.515161;-0.07
3067;3260.515161;-0.07
3067;3260.515161;-0.06
3067;3260.515161;-0.06
3068;3259.452412;-0.05
3068;3259.452412;-0.04
3068;3259.452412;-0.02
3068;3259.452412;-0.01
3069;3258.390355;0.01
3069;3258.390355;0.04
3069;3258.390355;0.06
3069;3258.390355;0.07
3069;3258.390355;0.08
3070;3257.32899;0.08
3070;3257.32899;0.07
3070;3257.32899;0.05
3070;3257.32899;0.03
3071;3256.268317;0.02
3071;3256.268317;0.01
3071;3256.268317;0.01
3071;3256.268317;0.02
3071;3256.268317;0.03
3072;3255.208333;0.04
3072;3255.208333;0.05
3072;3255.208333;0.04
3072;3255.208333;0.03
3073;3254.14904;0.01
3073;3254.14904;-0.01
3073;3254.14904;-0.04
3073;3254.14904;-0.06
3074;3253.090436;-0.07
3074;3253.090436;-0.08
3074;3253.090436;-0.07
3074;3253.090436;-0.05
3074;3253.090436;-0.02
3075;3252.03252;0.01
3075;3252.03252;0.04
3075;3252.03252;0.08
3075;3252.03252;0.1
3076;3250.975293;0.12
3076;3250.975293;0.12
3076;3250.975293;0.11
3076;3250.975293;0.1
3076;3250.975293;0.07
3077;3249.918752;0.04
3077;3249.918752;0.02
3077;3249.918752;0
3077;3249.918752;-0.01
3078;3248.862898;-0.01
3078;3248.862898;-0.01
3078;3248.862898;0.01
3078;3248.862898;0.02
3079;3247.80773;0.03
3079;3247.80773;0.03
3079;3247.80773;0.03
3079;3247.80773;0.02
3079;3247.80773;0
3080;3246.753247;-0.02
3080;3246.753247;-0.05
3080;3246.753247;-0.07
3080;3246.753247;-0.08
3081;3245.699448;-0.09
3081;3245.699448;-0.09
3081;3245.699448;-0.08
3081;3245.699448;-0.07
3081;3245.699448;-0.04
3082;3244.646334;-0.01
3082;3244.646334;0.03
3082;3244.646334;0.07
3082;3244.646334;0.1
3083;3243.593902;0.12
3083;3243.593902;0.13
3083;3243.593902;0.13
3083;3243.593902;0.11
3084;3242.542153;0.09
3084;3242.542153;0.06
3084;3242.542153;0.03
3084;3242.542153;0.01
3084;3242.542153;-0.02
3085;3241.491086;-0.04
3085;3241.491086;-0.05
3085;3241.491086;-0.05
3085;3241.491086;-0.05
3086;3240.4407;-0.03
3086;3240.4407;0
3086;3240.4407;0.04
3086;3240.4407;0.07
3087;3239.390994;0.11
3087;3239.390994;0.14
3087;3239.390994;0.15
3087;3239.390994;0.16
3087;3239.390994;0.15
3088;3238.341969;0.13
3088;3238.341969;0.1
3088;3238.341969;0.07
3088;3238.341969;0.03
3089;3237.293623;0
3089;3237.293623;-0.03
3089;3237.293623;-0.05
3089;3237.293623;-0.07
3090;3236.245955;-0.09
3090;3236.245955;-0.11
3090;3236.245955;-0.13
3090;3236.245955;-0.15
3090;3236.245955;-0.16
3091;3235.198965;-0.18
3091;3235.198965;-0.19
3091;3235.198965;-0.18
3091;3235.198965;-0.16
3092;3234.152652;-0.13
3092;3234.152652;-0.1
3092;3234.152652;-0.07
3092;3234.152652;-0.04
3093;3233.107016;-0.02
3093;3233.107016;-0.01
3093;3233.107016;0
3093;3233.107016;0
3093;3233.107016;0
3094;3232.062056;0
3094;3232.062056;0.01
3094;3232.062056;0.02
3094;3232.062056;0.03
3095;3231.017771;0.04
3095;3231.017771;0.04
3095;3231.017771;0.04
3095;3231.017771;0.03
3096;3229.97416;0.03
3096;3229.97416;0.03
3096;3229.97416;0.04
3096;3229.97416;0.05
3096;3229.97416;0.06
3097;3228.931224;0.07
3097;3228.931224;0.08
3097;3228.931224;0.08
3097;3228.931224;0.07
3098;3227.888961;0.06
3098;3227.888961;0.05
3098;3227.888961;0.04
3098;3227.888961;0.02
3099;3226.84737;0.01
3099;3226.84737;-0.01
3099;3226.84737;-0.03
3099;3226.84737;-0.04
3099;3226.84737;-0.06
3100;3225.806452;-0.07
3100;3225.806452;-0.08
3100;3225.806452;-0.08
3100;3225.806452;-0.09
3101;3224.766204;-0.08
3101;3224.766204;-0.08
3101;3224.766204;-0.07
3101;3224.766204;-0.05
3102;3223.726628;-0.04
3102;3223.726628;-0.02
3102;3223.726628;-0.01
3102;3223.726628;0
3102;3223.726628;0
3103;3222.687722;-0.01
3103;3222.687722;-0.02
3103;3222.687722;-0.03
3103;3222.687722;-0.04
3104;3221.649485;-0.05
3104;3221.649485;-0.06
3104;3221.649485;-0.07
3104;3221.649485;-0.08
3105;3220.611916;-0.08
3105;3220.611916;-0.08
3105;3220.611916;-0.08
3105;3220.611916;-0.06
3105;3220.611916;-0.05
3106;3219.575016;-0.03
3106;3219.575016;-0.02
3106;3219.575016;-0.01
3106;3219.575016;-0.02
3107;3218.538783;-0.03
3107;3218.538783;-0.04
3107;3218.538783;-0.05
3107;3218.538783;-0.06
3108;3217.503218;-0.06
3108;3217.503218;-0.06
3108;3217.503218;-0.05
3108;3217.503218;-0.05
3109;3216.468318;-0.05
3109;3216.468318;-0.06
3109;3216.468318;-0.07
3109;3216.468318;-0.08
3109;3216.468318;-0.09
3110;3215.434084;-0.09
3110;3215.434084;-0.08
3110;3215.434084;-0.06
3110;3215.434084;-0.04
3111;3214.400514;-0.01
3111;3214.400514;0.01
3111;3214.400514;0.02
3111;3214.400514;0.03
3112;3213.367609;0.04
3112;3213.367609;0.04
3112;3213.367609;0.04
3112;3213.367609;0.05
3112;3213.367609;0.06
3113;3212.335368;0.07
3113;3212.335368;0.08
3113;3212.335368;0.08
3113;3212.335368;0.09
3114;3211.303789;0.08
3114;3211.303789;0.08
3114;3211.303789;0.08
3114;3211.303789;0.08
3115;3210.272873;0.08
3115;3210.272873;0.07
3115;3210.272873;0.07
3115;3210.272873;0.06
3116;3209.242619;0.04
3116;3209.242619;0.03
3116;3209.242619;0.02
3116;3209.242619;0.01
3116;3209.242619;0.01
3117;3208.213025;0.02
3117;3208.213025;0.02
3117;3208.213025;0.01
3117;3208.213025;0
3118;3207.184092;-0.01
3118;3207.184092;-0.04
3118;3207.184092;-0.06
3118;3207.184092;-0.09
3119;3206.155819;-0.1
3119;3206.155819;-0.11
3119;3206.155819;-0.12
3119;3206.155819;-0.11
3119;3206.155819;-0.1
3120;3205.128205;-0.09
3120;3205.128205;-0.07
3120;3205.128205;-0.05
3120;3205.128205;-0.03
3121;3204.10125;-0.02
3121;3204.10125;-0.01
3121;3204.10125;0
3121;3204.10125;0
3122;3203.074952;0.01
3122;3203.074952;0.01
3122;3203.074952;0.02
3122;3203.074952;0.03
3123;3202.049312;0.04
3123;3202.049312;0.04
3123;3202.049312;0.04
3123;3202.049312;0.04
3123;3202.049312;0.03
3124;3201.024328;0.03
3124;3201.024328;0.03
3124;3201.024328;0.03
3124;3201.024328;0.04
3125;3200;0.05
3125;3200;0.06
3125;3200;0.06
3125;3200;0.05
3126;3198.976328;0.03
3126;3198.976328;0.01
3126;3198.976328;-0.01
3126;3198.976328;-0.02
3127;3197.95331;-0.02
3127;3197.95331;-0.02
3127;3197.95331;-0.01
3127;3197.95331;0
3127;3197.95331;0.01
3128;3196.930946;0.01
3128;3196.930946;0.02
3128;3196.930946;0.02
3128;3196.930946;0.01
3129;3195.909236;0.01
3129;3195.909236;0
3129;3195.909236;-0.02
3129;3195.909236;-0.03
3130;3194.888179;-0.04
3130;3194.888179;-0.04
3130;3194.888179;-0.04
3130;3194.888179;-0.04
3131;3193.867774;-0.03
3131;3193.867774;-0.01
3131;3193.867774;0.01
3131;3193.867774;0.03
3132;3192.84802;0.04
3132;3192.84802;0.06
3132;3192.84802;0.07
3132;3192.84802;0.07
3132;3192.84802;0.06
3133;3191.828918;0.04
3133;3191.828918;0.02
3133;3191.828918;0
3133;3191.828918;-0.02
3134;3190.810466;-0.03
3134;3190.810466;-0.03
3134;3190.810466;-0.02
3134;3190.810466;-0.02
3135;3189.792663;-0.01
3135;3189.792663;-0.01
3135;3189.792663;-0.01
3135;3189.792663;-0.01
3136;3188.77551;-0.01
3136;3188.77551;-0.01
3136;3188.77551;-0.01
3136;3188.77551;-0.01
3136;3188.77551;0
3137;3187.759005;0.01
3137;3187.759005;0.02
3137;3187.759005;0.03
3137;3187.759005;0.04
3138;3186.743149;0.05
3138;3186.743149;0.05
3138;3186.743149;0.06
3138;3186.743149;0.06
3139;3185.727939;0.05
3139;3185.727939;0.04
3139;3185.727939;0.02
3139;3185.727939;0
3140;3184.713376;-0.01
3140;3184.713376;-0.03
3140;3184.713376;-0.04
3140;3184.713376;-0.05
3141;3183.699459;-0.06
3141;3183.699459;-0.06
3141;3183.699459;-0.05
3141;3183.699459;-0.03
3141;3183.699459;0
3142;3182.686187;0.03
3142;3182.686187;0.05
3142;3182.686187;0.08
3142;3182.686187;0.1
3143;3181.67356;0.1
3143;3181.67356;0.1
3143;3181.67356;0.09
3143;3181.67356;0.07
3144;3180.661578;0.05
3144;3180.661578;0.03
3144;3180.661578;0.02
3144;3180.661578;0
3145;3179.650238;-0.02
3145;3179.650238;-0.04
3145;3179.650238;-0.05
3145;3179.650238;-0.06
3146;3178.639542;-0.06
3146;3178.639542;-0.05
3146;3178.639542;-0.04
3146;3178.639542;-0.02
3146;3178.639542;0
3147;3177.629488;0.02
3147;3177.629488;0.03
3147;3177.629488;0.03
3147;3177.629488;0.04
3148;3176.620076;0.03
3148;3176.620076;0.03
3148;3176.620076;0.03
3148;3176.620076;0.04
3149;3175.611305;0.04
3149;3175.611305;0.04
3149;3175.611305;0.04
3149;3175.611305;0.03
3150;3174.603175;0.03
3150;3174.603175;0.02
3150;3174.603175;0.02
3150;3174.603175;0.02
3151;3173.595684;0.02
3151;3173.595684;0.02
3151;3173.595684;0.01
3151;3173.595684;0.01
3151;3173.595684;0.01
3152;3172.588832;0.01
3152;3172.588832;0.01
3152;3172.588832;0.02
3152;3172.588832;0.02
3153;3171.58262;0.03
3153;3171.58262;0.03
3153;3171.58262;0.03
3153;3171.58262;0.02
3154;3170.577045;0.02
3154;3170.577045;0.01
3154;3170.577045;0.01
3154;3170.577045;0.01
3155;3169.572108;0.02
3155;3169.572108;0.03
3155;3169.572108;0.05
3155;3169.572108;0.06
3156;3168.567807;0.06
3156;3168.567807;0.07
3156;3168.567807;0.07
3156;3168.567807;0.07
3157;3167.564143;0.08
3157;3167.564143;0.08
3157;3167.564143;0.08
3157;3167.564143;0.08
3157;3167.564143;0.06
3158;3166.561115;0.04
3158;3166.561115;0.02
3158;3166.561115;-0.01
3158;3166.561115;-0.03
3159;3165.558721;-0.06
3159;3165.558721;-0.08
3159;3165.558721;-0.1
3159;3165.558721;-0.11
3160;3164.556962;-0.12
3160;3164.556962;-0.12
3160;3164.556962;-0.12
3160;3164.556962;-0.11
3161;3163.555837;-0.09
3161;3163.555837;-0.07
3161;3163.555837;-0.06
3161;3163.555837;-0.04
3162;3162.555345;-0.04
3162;3162.555345;-0.04
3162;3162.555345;-0.05
3162;3162.555345;-0.05
3163;3161.555485;-0.06
3163;3161.555485;-0.06
3163;3161.555485;-0.05
3163;3161.555485;-0.05
3164;3160.556258;-0.04
3164;3160.556258;-0.03
3164;3160.556258;-0.02
3164;3160.556258;0
3164;3160.556258;0.01
3165;3159.557662;0.03
3165;3159.557662;0.05
3165;3159.557662;0.06
3165;3159.557662;0.07
3166;3158.559697;0.07
3166;3158.559697;0.07
3166;3158.559697;0.07
3166;3158.559697;0.06
3167;3157.562362;0.05
3167;3157.562362;0.05
3167;3157.562362;0.04
3167;3157.562362;0.04
3168;3156.565657;0.03
3168;3156.565657;0.03
3168;3156.565657;0.02
3168;3156.565657;0.02
3169;3155.56958;0.03
3169;3155.56958;0.03
3169;3155.56958;0.04
3169;3155.56958;0.04
3170;3154.574132;0.05
3170;3154.574132;0.05
3170;3154.574132;0.05
3170;3154.574132;0.05
3171;3153.579313;0.06
3171;3153.579313;0.07
3171;3153.579313;0.08
3171;3153.579313;0.1
3171;3153.579313;0.11
3172;3152.58512;0.13
3172;3152.58512;0.13
3172;3152.58512;0.13
3172;3152.58512;0.13
3173;3151.591554;0.11
3173;3151.591554;0.09
3173;3151.591554;0.06
3173;3151.591554;0.04
3174;3150.598614;0.01
3174;3150.598614;-0.01
3174;3150.598614;-0.02
3174;3150.598614;-0.03
3175;3149.606299;-0.03
3175;3149.606299;-0.03
3175;3149.606299;-0.02
3175;3149.606299;-0.02
3176;3148.61461;-0.01
3176;3148.61461;-0.01
3176;3148.61461;0
3176;3148.61461;0
3177;3147.623544;-0.01
3177;3147.623544;-0.02
3177;3147.623544;-0.03
3177;3147.623544;-0.04
3178;3146.633103;-0.05
3178;3146.633103;-0.06
3178;3146.633103;-0.07
3178;3146.633103;-0.06
3179;3145.643284;-0.05
3179;3145.643284;-0.05
3179;3145.643284;-0.04
3179;3145.643284;-0.04
3180;3144.654088;-0.05
3180;3144.654088;-0.06
3180;3144.654088;-0.07
3180;3144.654088;-0.08
3180;3144.654088;-0.09
3181;3143.665514;-0.09
3181;3143.665514;-0.08
3181;3143.665514;-0.07
3181;3143.665514;-0.06
3182;3142.677561;-0.04
3182;3142.677561;-0.03
3182;3142.677561;-0.01
3182;3142.677561;0.02
3183;3141.690229;0.04
3183;3141.690229;0.05
3183;3141.690229;0.06
3183;3141.690229;0.06
3184;3140.703518;0.04
3184;3140.703518;0.02
3184;3140.703518;0
3184;3140.703518;-0.03
3185;3139.717425;-0.05
3185;3139.717425;-0.07
3185;3139.717425;-0.09
3185;3139.717425;-0.09
3186;3138.731952;-0.09
3186;3138.731952;-0.08
3186;3138.731952;-0.06
3186;3138.731952;-0.04
3187;3137.747098;-0.01
3187;3137.747098;0.02
3187;3137.747098;0.05
3187;3137.747098;0.08
3188;3136.762861;0.1
3188;3136.762861;0.13
3188;3136.762861;0.14
3188;3136.762861;0.15
3189;3135.779241;0.15
3189;3135.779241;0.14
3189;3135.779241;0.12
3189;3135.779241;0.09
3190;3134.796238;0.06
3190;3134.796238;0.03
3190;3134.796238;0
3190;3134.796238;-0.03
3191;3133.813851;-0.05
3191;3133.813851;-0.05
3191;3133.813851;-0.06
3191;3133.813851;-0.06
3191;3133.813851;-0.06
3192;3132.83208;-0.07
3192;3132.83208;-0.08
3192;3132.83208;-0.09
3192;3132.83208;-0.11
3193;3131.850924;-0.12
3193;3131.850924;-0.13
3193;3131.850924;-0.14
3193;3131.850924;-0.14
3194;3130.870382;-0.13
3194;3130.870382;-0.11
3194;3130.870382;-0.09
3194;3130.870382;-0.06
3195;3129.890454;-0.04
3195;3129.890454;-0.03
3195;3129.890454;-0.03
3195;3129.890454;-0.03
3196;3128.911139;-0.03
3196;3128.911139;-0.02
3196;3128.911139;-0.01
3196;3128.911139;0
3197;3127.932437;0.03
3197;3127.932437;0.05
3197;3127.932437;0.08
3197;3127.932437;0.1
3198;3126.954346;0.11
3198;3126.954346;0.1
3198;3126.954346;0.09
3198;3126.954346;0.07
3199;3125.976868;0.04
3199;3125.976868;0.01
3199;3125.976868;-0.02
3199;3125.976868;-0.05
3200;3125;-0.08
3200;3125;-0.11
3200;3125;-0.12
3200;3125;-0.11
3201;3124.023743;-0.1
3201;3124.023743;-0.07
3201;3124.023743;-0.04
3201;3124.023743;-0.01
3202;3123.048095;0.03
3202;3123.048095;0.06
3202;3123.048095;0.08
3202;3123.048095;0.09
3203;3122.073057;0.09
3203;3122.073057;0.08
3203;3122.073057;0.06
3203;3122.073057;0.04
3204;3121.098627;0.01
3204;3121.098627;-0.01
3204;3121.098627;-0.02
3204;3121.098627;-0.02
3205;3120.124805;-0.02
3205;3120.124805;0
3205;3120.124805;0.02
3205;3120.124805;0.04
3206;3119.151591;0.05
3206;3119.151591;0.06
3206;3119.151591;0.06
3206;3119.151591;0.05
3207;3118.178983;0.03
3207;3118.178983;0.01
3207;3118.178983;0
3207;3118.178983;-0.02
3208;3117.206983;-0.03
3208;3117.206983;-0.03
3208;3117.206983;-0.03
3208;3117.206983;-0.02
3209;3116.235587;-0.01
3209;3116.235587;0
3209;3116.235587;0.02
3209;3116.235587;0.03
3210;3115.264798;0.03
3210;3115.264798;0.03
3210;3115.264798;0.03
3210;3115.264798;0.02
3211;3114.294612;0.02
3211;3114.294612;0.02
3211;3114.294612;0.02
3211;3114.294612;0.02
3212;3113.325031;0.02
3212;3113.325031;0.01
3212;3113.325031;0
3212;3113.325031;-0.01
3213;3112.356054;-0.02
3213;3112.356054;-0.02
3213;3112.356054;-0.02
3213;3112.356054;-0.02
3213;3112.356054;-0.02
3214;3111.387679;-0.03
3214;3111.387679;-0.03
3214;3111.387679;-0.04
3214;3111.387679;-0.05
3215;3110.419907;-0.05
3215;3110.419907;-0.05
3215;3110.419907;-0.03
3215;3110.419907;-0.01
3216;3109.452736;0.02
3216;3109.452736;0.04
3216;3109.452736;0.06
3216;3109.452736;0.05
3217;3108.486167;0.03
3217;3108.486167;0
3217;3108.486167;-0.03
3217;3108.486167;-0.07
3218;3107.520199;-0.09
3218;3107.520199;-0.11
3218;3107.520199;-0.11
3218;3107.520199;-0.1
3219;3106.554831;-0.09
3219;3106.554831;-0.07
3219;3106.554831;-0.05
3219;3106.554831;-0.03
3220;3105.590062;-0.02
3220;3105.590062;-0.01
3220;3105.590062;0
3220;3105.590062;0
3221;3104.625893;0
3221;3104.625893;0
3221;3104.625893;-0.01
3221;3104.625893;-0.03
3222;3103.662322;-0.05
3222;3103.662322;-0.08
3222;3103.662322;-0.11
3222;3103.662322;-0.13
3223;3102.699348;-0.15
3223;3102.699348;-0.17
3223;3102.699348;-0.18
3223;3102.699348;-0.18
3224;3101.736973;-0.17
3224;3101.736973;-0.16
3224;3101.736973;-0.14
3224;3101.736973;-0.12
3225;3100.775194;-0.09
3225;3100.775194;-0.07
3225;3100.775194;-0.04
3225;3100.775194;-0.02
3226;3099.814011;0.01
3226;3099.814011;0.04
3226;3099.814011;0.06
3226;3099.814011;0.08
3227;3098.853424;0.09
3227;3098.853424;0.09
3227;3098.853424;0.08
3227;3098.853424;0.06
3228;3097.893432;0.03
3228;3097.893432;-0.01
3228;3097.893432;-0.05
3229;3096.934035;-0.09
3229;3096.934035;-0.12
3229;3096.934035;-0.14
3229;3096.934035;-0.15
3230;3095.975232;-0.15
3230;3095.975232;-0.14
3230;3095.975232;-0.11
3230;3095.975232;-0.09
3231;3095.017023;-0.06
3231;3095.017023;-0.04
3231;3095.017023;-0.02
3231;3095.017023;-0.02
3232;3094.059406;-0.03
3232;3094.059406;-0.04
3232;3094.059406;-0.06
3232;3094.059406;-0.08
3233;3093.102382;-0.09
3233;3093.102382;-0.09
3233;3093.102382;-0.08
3233;3093.102382;-0.06
3234;3092.145949;-0.02
3234;3092.145949;0.01
3234;3092.145949;0.06
3234;3092.145949;0.1
3235;3091.190108;0.13
3235;3091.190108;0.16
3235;3091.190108;0.17
3235;3091.190108;0.18
3236;3090.234858;0.18
3236;3090.234858;0.17
3236;3090.234858;0.16
3236;3090.234858;0.15
3237;3089.280198;0.13
3237;3089.280198;0.11
3237;3089.280198;0.09
3237;3089.280198;0.06
3238;3088.326127;0.04
3238;3088.326127;0.02
3238;3088.326127;0.01
3238;3088.326127;0.01
3239;3087.372646;0
3239;3087.372646;0
3239;3087.372646;-0.01
3239;3087.372646;-0.03
3240;3086.419753;-0.05
3240;3086.419753;-0.07
3240;3086.419753;-0.1
3240;3086.419753;-0.12
3241;3085.467448;-0.13
3241;3085.467448;-0.13
3241;3085.467448;-0.12
3241;3085.467448;-0.11
3242;3084.515731;-0.1
3242;3084.515731;-0.09
3242;3084.515731;-0.09
3242;3084.515731;-0.08
3243;3083.564601;-0.08
3243;3083.564601;-0.07
3243;3083.564601;-0.06
3243;3083.564601;-0.05
3244;3082.614057;-0.04
3244;3082.614057;-0.03
3244;3082.614057;-0.03
3244;3082.614057;-0.02
3245;3081.664099;-0.01
3245;3081.664099;-0.01
3245;3081.664099;-0.01
3245;3081.664099;-0.01
3246;3080.714726;-0.01
3246;3080.714726;0
3246;3080.714726;0.01
3246;3080.714726;0.03
3247;3079.765938;0.05
3247;3079.765938;0.07
3247;3079.765938;0.09
3247;3079.765938;0.11
3248;3078.817734;0.12
3248;3078.817734;0.13
3248;3078.817734;0.12
3248;3078.817734;0.11
3249;3077.870114;0.1
3249;3077.870114;0.09
3249;3077.870114;0.08
3249;3077.870114;0.06
3250;3076.923077;0.04
3250;3076.923077;0.02
3250;3076.923077;0
3251;3075.976623;-0.03
3251;3075.976623;-0.05
3251;3075.976623;-0.08
3251;3075.976623;-0.1
3252;3075.03075;-0.12
3252;3075.03075;-0.13
3252;3075.03075;-0.13
3252;3075.03075;-0.13
3253;3074.08546;-0.11
3253;3074.08546;-0.09
3253;3074.08546;-0.05
3253;3074.08546;-0.02
3254;3073.14075;0.02
3254;3073.14075;0.06
3254;3073.14075;0.09
3254;3073.14075;0.12
3255;3072.196621;0.14
3255;3072.196621;0.15
3255;3072.196621;0.16
3255;3072.196621;0.16
3256;3071.253071;0.17
3256;3071.253071;0.17
3256;3071.253071;0.19
3256;3071.253071;0.2
3257;3070.310101;0.21
3257;3070.310101;0.22
3257;3070.310101;0.21
3257;3070.310101;0.2
3258;3069.36771;0.16
3258;3069.36771;0.12
3258;3069.36771;0.06
3258;3069.36771;0
3259;3068.425898;-0.05
3259;3068.425898;-0.08
3259;3068.425898;-0.1
3259;3068.425898;-0.11
3260;3067.484663;-0.1
3260;3067.484663;-0.08
3260;3067.484663;-0.06
3260;3067.484663;-0.05
3261;3066.544005;-0.04
3261;3066.544005;-0.04
3261;3066.544005;-0.03
3262;3065.603924;-0.02
3262;3065.603924;-0.01
3262;3065.603924;0.01
3262;3065.603924;0.03
3263;3064.664419;0.04
3263;3064.664419;0.05
3263;3064.664419;0.05
3263;3064.664419;0.05
3264;3063.72549;0.05
3264;3063.72549;0.04
3264;3063.72549;0.04
3264;3063.72549;0.05
3265;3062.787136;0.06
3265;3062.787136;0.08
3265;3062.787136;0.09
3265;3062.787136;0.1
3266;3061.849357;0.11
3266;3061.849357;0.1
3266;3061.849357;0.09
3266;3061.849357;0.07
3267;3060.912152;0.06
3267;3060.912152;0.05
3267;3060.912152;0.04
3267;3060.912152;0.04
3268;3059.97552;0.05
3268;3059.97552;0.05
3268;3059.97552;0.04
3268;3059.97552;0.03
3269;3059.039462;0.01
3269;3059.039462;-0.02
3269;3059.039462;-0.05
3269;3059.039462;-0.07
3270;3058.103976;-0.09
3270;3058.103976;-0.09
3270;3058.103976;-0.09
3271;3057.169061;-0.07
3271;3057.169061;-0.05
3271;3057.169061;-0.03
3271;3057.169061;-0.02
3272;3056.234719;-0.01
3272;3056.234719;-0.01
3272;3056.234719;-0.01
3272;3056.234719;-0.02
3273;3055.300947;-0.02
3273;3055.300947;-0.03
3273;3055.300947;-0.03
3273;3055.300947;-0.03
3274;3054.367746;-0.01
3274;3054.367746;0.01
3274;3054.367746;0.04
3274;3054.367746;0.07
3275;3053.435115;0.1
3275;3053.435115;0.12
3275;3053.435115;0.13
3275;3053.435115;0.13
3276;3052.503053;0.12
3276;3052.503053;0.1
3276;3052.503053;0.08
3276;3052.503053;0.06
3277;3051.571559;0.04
3277;3051.571559;0.03
3277;3051.571559;0.02
3277;3051.571559;0.02
3278;3050.640635;0.03
3278;3050.640635;0.05
3278;3050.640635;0.07
3279;3049.710278;0.08
3279;3049.710278;0.09
3279;3049.710278;0.09
3279;3049.710278;0.09
3280;3048.780488;0.08
3280;3048.780488;0.06
3280;3048.780488;0.05
3280;3048.780488;0.04
3281;3047.851265;0.03
3281;3047.851265;0.02
3281;3047.851265;0.02
3281;3047.851265;0.02
3282;3046.922608;0.02
3282;3046.922608;0.03
3282;3046.922608;0.04
3282;3046.922608;0.05
3283;3045.994517;0.07
3283;3045.994517;0.08
3283;3045.994517;0.09
3283;3045.994517;0.09
3284;3045.066991;0.09
3284;3045.066991;0.08
3284;3045.066991;0.07
3284;3045.066991;0.05
3285;3044.14003;0.03
3285;3044.14003;0.01
3285;3044.14003;0
3286;3043.213634;-0.01
3286;3043.213634;0
3286;3043.213634;0
3286;3043.213634;0.01
3287;3042.2878;0.03
3287;3042.2878;0.04
3287;3042.2878;0.04
3287;3042.2878;0.05
3288;3041.36253;0.04
3288;3041.36253;0.04
3288;3041.36253;0.03
3288;3041.36253;0.02
3289;3040.437823;0
3289;3040.437823;-0.02
3289;3040.437823;-0.03
